,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes
4275,545077,284329,mobile,ended,9.0,,
4276,545083,386978,mobile,ended,30.0,,
4277,545085,399692,mobile,ended,-55.0,,
4278,545147,301389,connect,ended,9.0,,
4279,545176,408415,mobile,canceled,,,
4280,545207,407411,mobile,ended,-89.0,532724.0,570.0
4281,545213,401673,mobile,ended,-355.0,,
4282,545281,399666,mobile,ended,50.0,,
4283,545296,352924,mobile,ended,-11.0,,
4284,545398,298429,connect,ended,3.0,,
4285,545428,376442,mobile,ended,12.0,,
4286,545440,408237,mobile,ended,23.0,,
4287,545466,377658,mobile,ended,232.0,,
4288,545481,393606,mobile,canceled,,,
4289,545535,402674,mobile,ended,-53.0,,
4290,545618,305525,connect,ended,43.0,543394.0,570.0
4291,545858,252216,mobile,ended,33.0,,
4292,546078,378264,mobile,ended,286.0,,
4293,546196,406563,mobile,ended,621.0,,
4294,546313,404476,mobile,ended,,540360.0,210.0
4295,546373,204444,mobile,canceled,,,
4296,546411,292319,connect,ended,-2.0,,
4297,546468,394543,mobile,ended,-40.0,,
4298,546478,270935,mobile,ended,8.0,,
4299,546532,407632,mobile,ended,6.0,546199.0,720.0
4300,546561,346755,connect,canceled,,569802.0,270.0
4301,546609,392656,mobile,ended,,,
4302,546650,309164,mobile,ended,4209.0,,
4303,546661,389258,mobile,ended,-12.0,,
4304,546684,344815,connect,ended,-49.0,,
4305,546849,363037,mobile,ended,-2.0,,
4306,546867,325329,mobile,ended,14.0,,
4307,546930,316449,mobile,canceled,,551866.0,0.0
4308,546970,340699,mobile,ended,-116.0,,
4309,547130,411325,mobile,ended,22.0,545629.0,0.0
4310,547247,372779,mobile,ended,2.0,,
4311,547286,374360,connect,canceled,,,
4312,547311,374809,connect,ended,7.0,539330.0,90.0
4313,547332,371354,connect,ended,-169.0,,
4314,547360,328780,mobile,ended,-28.0,,
4315,547417,396010,mobile,ended,52.0,,
4316,547465,403863,mobile,ended,-359.0,,
4317,547522,366199,connect,ended,-1172.0,,
4318,547531,309343,mobile,ended,13.0,,
4319,547595,399347,mobile,ended,-151.0,,
4320,547935,267224,mobile,ended,58.0,,
4321,548076,351546,connect,ended,50.0,,
4322,548203,411458,mobile,ended,14.0,,
4323,548239,411241,mobile,ended,10.0,,
4324,548254,405652,mobile,ended,10.0,,
4325,548508,179947,mobile,ended,-50.0,,
4326,548537,366310,mobile,ended,78.0,,
4327,548583,208090,mobile,ended,138.0,,
4328,548585,393083,mobile,ended,-8.0,,
4329,548618,326888,mobile,ended,349.0,,
4330,548655,272430,connect,ended,-26.0,,
4331,548699,364996,mobile,ended,118.0,,
4332,548780,254689,connect,ended,-2.0,,
4333,548957,382444,mobile,canceled,,541126.0,240.0
4334,548982,263494,mobile,ended,3.0,,
4335,549108,407965,mobile,ended,6.0,,
4336,549115,373316,mobile,ended,8.0,,
4337,549178,385453,mobile,ended,,,
4338,549225,212965,connect,ended,-2.0,,
4339,549242,319807,mobile,ended,-99.0,,
4340,549332,303930,mobile,ended,53.0,,
4341,549525,390213,mobile,ended,-44.0,,
4342,549535,401281,connect,ended,-68.0,530729.0,690.0
4343,549619,402469,mobile,ended,93.0,,
4344,549694,292634,mobile,ended,36.0,,
4345,549771,358082,connect,ended,-97.0,,
4346,549828,404771,mobile,canceled,,,
4347,549886,391747,mobile,ended,-813.0,,
4348,549915,411776,mobile,ended,118.0,,
4349,549949,333994,mobile,ended,133.0,,
4350,550035,405565,mobile,canceled,,,
4351,550055,403896,mobile,ended,-78.0,,
4352,550157,299629,mobile,ended,-5.0,,
4353,550184,368213,mobile,ended,167.0,,
4354,550277,375128,connect,ended,-28.0,549044.0,240.0
4355,550307,402500,mobile,canceled,,,
4356,550384,357530,connect,ended,-46.0,,
4357,550427,313602,connect,canceled,,,
4358,550439,317298,connect,ended,-158.0,,
4359,550556,385006,connect,ended,5.0,,
4360,550566,373889,mobile,ended,70.0,542811.0,120.0
4361,550627,348302,mobile,ended,,,
4362,550654,357007,mobile,ended,30.0,508605.0,30.0
4363,550760,402111,mobile,ended,4.0,,
4364,551011,179573,mobile,ended,836.0,,
4365,551160,383949,mobile,ended,-52.0,545467.0,90.0
4366,551206,313666,mobile,ended,393.0,,
4367,551285,189312,mobile,ended,4.0,,
4368,551300,321024,mobile,ended,-13.0,,
4369,551391,352945,mobile,ended,,,
4370,551424,383344,connect,ended,41.0,,
4371,551572,308620,mobile,ended,-7.0,,
4372,551723,350981,mobile,ended,736.0,,
4373,551837,394400,connect,ended,-53.0,,
4374,551949,409570,mobile,ended,5.0,,
4375,551987,341840,mobile,ended,68.0,529556.0,150.0
4376,552047,274943,mobile,ended,28.0,,
4377,552200,371520,mobile,ended,10.0,,
4378,552298,256584,connect,ended,42.0,,
4379,552311,401387,mobile,ended,0.0,,
4380,552360,247185,mobile,ended,108.0,,
4381,540881,374486,mobile,ended,21.0,,
4382,540933,390729,mobile,ended,-14.0,,
4383,540971,409908,mobile,ended,,540186.0,30.0
4384,541053,377924,mobile,ended,-126.0,,
4385,541063,389395,mobile,ended,-21.0,,
4386,541187,408105,mobile,ended,,,
4387,541223,295415,mobile,ended,158.0,,
4388,541364,406554,mobile,ended,16.0,,
4389,541479,353138,mobile,ended,,,
4390,541584,374809,connect,canceled,,,
4391,541643,377992,mobile,canceled,,,
4392,541646,364890,mobile,ended,621.0,538703.0,210.0
4393,541663,349743,mobile,ended,12.0,,
4394,541751,394928,connect,ended,-47.0,544799.0,600.0
4395,541823,359021,mobile,ended,131.0,,
4396,541871,408408,mobile,ended,851.0,,
4397,541882,326617,mobile,canceled,,,
4398,541929,210381,mobile,ended,174.0,,
4399,542016,292580,mobile,ended,38.0,,
4400,542084,270141,mobile,ended,467.0,,
4401,542097,358768,mobile,ended,-4.0,,
4402,542247,410093,mobile,ended,,,
4403,542302,346640,mobile,ended,69.0,,
4404,542335,394398,mobile,canceled,,,
4405,542356,396378,mobile,ended,21.0,,
4406,542360,385999,mobile,ended,-11.0,,
4407,542379,381512,mobile,ended,-83.0,,
4408,542467,410500,mobile,ended,50.0,,
4409,542508,406062,mobile,ended,-47.0,,
4410,542552,386934,mobile,ended,45.0,,
4411,542566,295860,mobile,ended,316.0,,
4412,542579,404725,mobile,ended,26.0,,
4413,542589,307768,mobile,ended,1.0,,
4414,542613,241021,connect,ended,87.0,,
4415,542625,382823,mobile,ended,-59.0,,
4416,542665,189248,connect,ended,30.0,,
4417,542675,377746,mobile,ended,-16.0,,
4418,542743,403100,connect,ended,-12.0,,
4419,542877,405652,mobile,canceled,,,
4420,542907,387047,mobile,ended,-101.0,,
4421,542997,402845,mobile,ended,558.0,,
4422,543007,322384,mobile,ended,-41.0,,
4423,543349,385011,connect,ended,-126.0,,
4424,543410,190089,mobile,ended,-24.0,,
4425,543529,298076,mobile,canceled,,,
4426,543557,313244,mobile,canceled,,,
4427,543631,410841,mobile,ended,72.0,,
4428,543788,377071,mobile,ended,0.0,538874.0,30.0
4429,543917,379208,mobile,ended,67.0,,
4430,544011,357530,connect,canceled,,,
4431,544048,285007,mobile,ended,64.0,,
4432,544052,409473,mobile,ended,-10.0,,
4433,544062,369856,mobile,ended,-165.0,,
4434,544090,385006,connect,ended,,,
4435,544198,263232,mobile,ended,83.0,538218.0,300.0
4436,544268,385128,mobile,ended,0.0,,
4437,544312,335572,mobile,ended,468.0,,
4438,544348,287399,mobile,ended,,,
4439,544411,334822,mobile,ended,19.0,,
4440,544567,194384,connect,ended,-14.0,,
4441,544596,319419,mobile,ended,-146.0,,
4442,544682,275933,mobile,ended,-7.0,,
4443,544693,310376,mobile,ended,7.0,,
4444,544741,374290,mobile,ended,-36.0,532043.0,180.0
4445,545070,398326,mobile,ended,0.0,544957.0,270.0
4446,545175,245738,mobile,ended,68.0,,
4447,545220,408862,mobile,ended,176.0,,
4448,545222,370797,mobile,ended,211.0,,
4449,545233,366371,connect,ended,-81.0,517688.0,720.0
4450,545261,366371,connect,ended,406.0,,
4451,545382,403667,mobile,canceled,,,
4452,545468,309506,mobile,ended,66.0,,
4453,545655,360929,mobile,ended,-101.0,,
4454,545666,355041,mobile,ended,52.0,,
4455,545673,310576,connect,ended,92.0,,
4456,545723,330619,mobile,canceled,,,
4457,545729,410606,mobile,ended,5.0,,
4458,545871,340616,connect,ended,-464.0,,
4459,545875,353795,mobile,ended,,,
4460,546056,408509,mobile,ended,72.0,549516.0,120.0
4461,546091,403009,mobile,canceled,,,
4462,546152,348482,connect,ended,37.0,,
4463,546263,221830,mobile,ended,-21.0,,
4464,546349,388813,mobile,ended,26.0,,
4465,546414,404595,mobile,ended,20.0,,
4466,546496,403009,mobile,ended,-9.0,,
4467,546576,392882,mobile,ended,91.0,,
4468,546629,311322,mobile,canceled,,,
4469,546670,333303,mobile,ended,-84.0,,
4470,546677,409293,mobile,canceled,,,
4471,546698,407820,mobile,ended,35.0,,
4472,546729,396086,mobile,ended,,,
4473,546763,392393,mobile,ended,193.0,,
4474,546770,316656,mobile,ended,16.0,,
4475,546832,230201,connect,ended,-8.0,,
4476,547116,398851,mobile,canceled,,,
4477,547201,312118,mobile,ended,-33.0,,
4478,547335,395769,mobile,ended,24.0,,
4479,547731,360418,mobile,ended,2.0,,
4480,547889,336935,connect,ended,-1250.0,,
4481,548009,383392,mobile,ended,305.0,,
4482,548048,251447,connect,ended,-27.0,,
4483,548089,376150,mobile,ended,252.0,,
4484,548096,348824,mobile,ended,113.0,,
4485,548159,334648,connect,ended,326.0,,
4486,548276,409230,mobile,ended,88.0,,
4487,548297,351162,connect,ended,-63.0,,
4488,548307,404571,mobile,ended,-4.0,532798.0,90.0
4489,548356,409676,mobile,ended,49.0,,
4490,548359,407798,mobile,ended,875.0,,
4491,557573,311943,mobile,ended,-3.0,,
4492,557600,409615,mobile,ended,215.0,,
4493,557610,216510,mobile,ended,,,
4494,557690,243492,mobile,ended,,,
4495,557700,380128,mobile,ended,315.0,,
4496,558049,175887,connect,ended,32.0,,
4497,558070,378239,mobile,ended,36.0,,
4498,558137,352749,mobile,ended,-568.0,,
4499,558168,298474,mobile,ended,6.0,,
4500,558225,337414,connect,ended,-328.0,,
4501,558232,187183,mobile,ended,-73.0,,
4502,558392,348400,mobile,ended,-1192.0,,
4503,558441,358225,mobile,ended,4.0,552053.0,0.0
4504,558555,245119,mobile,ended,71.0,,
4505,558571,356750,mobile,ended,,,
4506,558607,316007,mobile,canceled,,,
4507,558639,409595,mobile,ended,-135.0,,
4508,558699,226690,mobile,ended,443.0,,
4509,558811,414498,mobile,ended,-61.0,,
4510,558816,340394,mobile,ended,17.0,,
4511,558820,396636,mobile,canceled,,,
4512,558927,389565,mobile,ended,-81.0,,
4513,558961,414139,mobile,ended,1326.0,,
4514,558965,321010,mobile,ended,,,
4515,558984,392151,mobile,ended,4.0,,
4516,559019,294327,connect,ended,4.0,,
4517,559099,373661,mobile,ended,-68.0,,
4518,559110,388112,mobile,ended,,,
4519,559153,173712,mobile,ended,51.0,,
4520,559198,322025,mobile,ended,39.0,,
4521,559201,301411,mobile,canceled,,,
4522,559361,354895,mobile,ended,32.0,,
4523,559385,407756,mobile,canceled,,,
4524,559390,397599,mobile,ended,-159.0,,
4525,559418,413538,mobile,ended,25.0,,
4526,559427,404731,mobile,ended,105.0,,
4527,559527,385178,connect,canceled,,555186.0,330.0
4528,559578,305956,mobile,canceled,,,
4529,559629,334822,mobile,ended,-44.0,,
4530,559696,342357,mobile,ended,,,
4531,559713,412869,mobile,ended,2.0,,
4532,559838,242282,mobile,canceled,,,
4533,559880,321010,mobile,ended,-7.0,,
4534,559948,300218,mobile,ended,-19.0,,
4535,559976,344254,connect,ended,51.0,558129.0,60.0
4536,560000,246420,mobile,canceled,,,
4537,560002,380455,mobile,ended,,,
4538,560041,364124,mobile,ended,43.0,,
4539,560127,292467,mobile,ended,35.0,,
4540,560195,309209,connect,ended,-10.0,,
4541,560403,247414,mobile,ended,93.0,,
4542,560510,349006,mobile,ended,180.0,,
4543,560512,388805,mobile,ended,-9.0,,
4544,560574,310661,mobile,ended,-2.0,,
4545,560599,392412,mobile,canceled,,,
4546,560749,404778,mobile,ended,114.0,,
4547,545322,356106,connect,ended,-55.0,,
4548,545364,404862,mobile,ended,,,
4549,545459,301301,connect,ended,5.0,,
4550,545504,377781,mobile,ended,38.0,,
4551,545518,371672,mobile,ended,23.0,,
4552,545594,392479,mobile,ended,22.0,538397.0,570.0
4553,545614,368677,mobile,ended,60.0,,
4554,545685,289661,mobile,ended,,,
4555,545750,393968,connect,ended,-11.0,548306.0,600.0
4556,545869,216701,mobile,canceled,,,
4557,545901,358283,mobile,ended,-56.0,,
4558,545910,310636,connect,canceled,,,
4559,545915,356695,mobile,ended,-39.0,,
4560,545916,307364,connect,ended,-77.0,545822.0,30.0
4561,545951,409292,mobile,canceled,,,
4562,546070,313952,mobile,ended,238.0,569185.0,570.0
4563,546187,373700,mobile,ended,-87.0,,
4564,546202,407632,mobile,canceled,,,
4565,546298,310003,mobile,ended,0.0,,
4566,546357,270091,mobile,ended,-4.0,,
4567,546457,380478,mobile,ended,697.0,,
4568,546601,349104,mobile,ended,,,
4569,546604,405046,mobile,canceled,,,
4570,546696,319365,mobile,ended,3.0,,
4571,547050,348294,connect,ended,-38.0,,
4572,547139,403991,mobile,ended,43.0,,
4573,547309,289383,mobile,canceled,,,
4574,547422,312118,mobile,ended,-59.0,,
4575,547492,277629,mobile,ended,1.0,,
4576,547558,314326,mobile,canceled,,,
4577,547765,362199,connect,ended,-45.0,,
4578,547840,373492,mobile,canceled,,,
4579,547845,410832,mobile,ended,2.0,,
4580,547866,405880,mobile,ended,,,
4581,547872,338243,connect,ended,83.0,549555.0,600.0
4582,547905,280886,connect,ended,201.0,,
4583,548098,383485,mobile,ended,72.0,,
4584,548110,379908,mobile,ended,-52.0,542260.0,720.0
4585,548128,211876,connect,canceled,,,
4586,548237,283480,mobile,ended,7.0,,
4587,548448,310636,connect,ended,29.0,,
4588,548604,404192,mobile,ended,156.0,,
4589,548678,317652,connect,ended,-281.0,,
4590,548681,397027,mobile,ended,10.0,,
4591,548682,319879,mobile,ended,33.0,,
4592,548769,269549,mobile,ended,-49.0,,
4593,548851,390467,connect,ended,-16.0,,
4594,548993,214091,mobile,ended,-43.0,,
4595,549007,352730,mobile,ended,-365.0,,
4596,549022,385764,mobile,canceled,,,
4597,549039,222072,mobile,ended,-109.0,,
4598,549055,399618,mobile,ended,0.0,,
4599,549238,196929,mobile,ended,13.0,,
4600,545258,359880,connect,ended,,,
4601,545431,393723,connect,ended,66.0,,
4602,545476,410832,mobile,ended,-101.0,,
4603,545684,247971,mobile,ended,-29.0,,
4604,545792,337217,mobile,ended,-72.0,,
4605,545814,404868,mobile,ended,6.0,,
4606,545833,390590,connect,ended,46.0,,
4607,545847,356481,mobile,canceled,,,
4608,545868,278398,mobile,ended,-73.0,,
4609,545984,305525,connect,ended,-253.0,545963.0,720.0
4610,545988,397470,mobile,ended,-51.0,,
4611,546132,248034,mobile,canceled,,,
4612,546243,385627,connect,canceled,,,
4613,546316,383764,mobile,canceled,,,
4614,546447,395266,mobile,ended,-22.0,,
4615,546458,337380,mobile,canceled,,,
4616,546524,354515,mobile,ended,140.0,,
4617,546533,392368,connect,ended,-276.0,,
4618,546537,400478,mobile,ended,-34.0,,
4619,546554,341498,mobile,ended,111.0,,
4620,546606,383568,mobile,ended,,,
4621,546636,399528,connect,ended,4.0,545268.0,540.0
4622,546692,346697,mobile,ended,549.0,,
4623,546793,373856,mobile,ended,-240.0,,
4624,546825,261686,mobile,ended,-8.0,,
4625,546873,380584,mobile,ended,-23.0,,
4626,547172,337897,mobile,ended,23.0,,
4627,547206,285172,mobile,ended,316.0,,
4628,547225,335258,mobile,ended,-150.0,,
4629,547254,396528,mobile,ended,232.0,,
4630,547344,357721,mobile,ended,132.0,,
4631,547384,305307,mobile,ended,-12.0,,
4632,547440,366164,connect,canceled,,,
4633,547458,278640,connect,ended,-8.0,,
4634,547487,384747,mobile,ended,804.0,,
4635,547662,159536,mobile,ended,,,
4636,547672,383110,connect,ended,7.0,,
4637,547684,347873,connect,ended,-79.0,,
4638,547717,409298,mobile,ended,152.0,,
4639,547718,355900,connect,ended,-20.0,,
4640,547808,347319,mobile,ended,-141.0,,
4641,547811,403871,mobile,ended,-122.0,,
4642,547816,394272,mobile,canceled,,,
4643,548074,369158,mobile,ended,41.0,,
4644,548185,385295,mobile,ended,129.0,538747.0,600.0
4645,548272,317330,connect,ended,-21.0,548279.0,0.0
4646,548467,411007,mobile,ended,-205.0,,
4647,548581,411464,mobile,ended,130.0,,
4648,548672,405417,mobile,ended,17.0,,
4649,548749,373657,mobile,ended,41.0,,
4650,548867,217819,mobile,ended,-134.0,544074.0,270.0
4651,548905,402879,mobile,ended,122.0,,
4652,548952,356630,mobile,ended,-88.0,523527.0,720.0
4653,549012,321273,mobile,ended,-793.0,,
4654,549037,390352,mobile,ended,-126.0,,
4655,549188,380584,mobile,ended,11.0,,
4656,549274,349011,mobile,ended,17.0,,
4657,549280,304646,mobile,canceled,,,
4658,549357,364976,mobile,ended,-73.0,,
4659,549412,407245,mobile,canceled,,,
4660,549465,412028,mobile,canceled,,,
4661,549564,338935,mobile,ended,1060.0,,
4662,549568,384056,mobile,ended,-19.0,,
4663,549575,369381,mobile,ended,5.0,,
4664,549583,330679,mobile,ended,39.0,,
4665,549587,381857,connect,ended,-5.0,,
4666,549641,313957,mobile,ended,-66.0,,
4667,549648,408363,mobile,ended,-195.0,,
4668,549936,363702,mobile,ended,,,
4669,550020,354138,mobile,canceled,,,
4670,550218,394801,mobile,ended,30.0,,
4671,550308,361580,mobile,ended,-49.0,,
4672,550315,407074,mobile,ended,58.0,,
4673,550418,204797,mobile,ended,11.0,,
4674,550420,412122,mobile,ended,-7.0,,
4675,550449,405028,mobile,ended,-135.0,,
4676,550479,265239,connect,ended,51.0,520615.0,0.0
4677,550485,385183,mobile,canceled,,,
4678,550600,269871,mobile,ended,-71.0,,
4679,550736,391295,mobile,ended,-28.0,,
4680,550792,358856,mobile,ended,-411.0,,
4681,550843,409894,mobile,ended,101.0,,
4682,550900,374877,mobile,canceled,,,
4683,551092,405377,mobile,canceled,,,
4684,551131,407465,connect,ended,76.0,,
4685,551186,401436,mobile,ended,-194.0,,
4686,551199,216925,mobile,ended,119.0,,
4687,551238,387881,mobile,ended,62.0,,
4688,551268,395374,mobile,ended,48.0,,
4689,551287,336126,mobile,ended,-128.0,,
4690,551453,384536,mobile,ended,-225.0,,
4691,551639,400004,mobile,ended,-2.0,,
4692,551678,365926,connect,ended,-202.0,,
4693,551714,396183,mobile,ended,-729.0,,
4694,551776,332556,mobile,canceled,,,
4695,551791,291982,mobile,ended,-118.0,,
4696,551959,399692,mobile,ended,112.0,,
4697,551991,310534,mobile,ended,38.0,,
4698,552018,338933,mobile,ended,,,
4699,552131,406551,connect,canceled,,545126.0,60.0
4700,552198,304646,mobile,ended,67.0,,
4701,552365,404130,connect,ended,12.0,553206.0,480.0
4702,552418,346697,mobile,ended,,,
4703,552537,379208,mobile,ended,-2.0,,
4704,552549,378045,mobile,ended,91.0,,
4705,552565,389441,mobile,ended,7.0,,
4706,552602,312572,mobile,ended,2949.0,,
4707,552639,326617,mobile,canceled,,,
4708,552709,255377,connect,ended,-201.0,,
4709,505594,347865,mobile,ended,46.0,,
4710,505617,375834,mobile,ended,-54.0,,
4711,507978,288425,mobile,ended,61.0,,
4712,508631,399439,mobile,ended,,,
4713,511051,402312,mobile,ended,,,
4714,511810,319479,mobile,canceled,,,
4715,512562,321069,mobile,ended,104.0,,
4716,513126,400468,mobile,ended,53.0,,
4717,513468,341909,mobile,ended,49.0,,
4718,514347,394577,mobile,canceled,,,
4719,515264,257398,mobile,ended,,,
4720,517318,371828,mobile,ended,254.0,,
4721,518673,245197,mobile,ended,26.0,,
4722,519490,294959,mobile,canceled,,,
4723,519903,345865,connect,canceled,,,
4724,519918,401719,mobile,ended,16.0,,
4725,520333,372779,mobile,ended,-222.0,,
4726,520341,370161,mobile,ended,15.0,,
4727,521154,346734,mobile,ended,7.0,,
4728,521323,393670,mobile,ended,-22.0,,
4729,521378,345552,connect,canceled,,,
4730,521607,404756,mobile,canceled,,,
4731,521986,369845,mobile,canceled,,553278.0,630.0
4732,522163,360902,mobile,ended,-10.0,,
4733,522205,359504,mobile,ended,64.0,,
4734,522240,360289,mobile,ended,226.0,,
4735,522452,404168,mobile,ended,-12.0,,
4736,522490,403239,mobile,ended,,,
4737,522563,207344,mobile,canceled,,,
4738,522640,394543,mobile,ended,21.0,546468.0,60.0
4739,523196,216576,connect,canceled,,,
4740,524059,369648,connect,ended,99.0,,
4741,525624,285829,connect,ended,32.0,,
4742,525939,326708,mobile,canceled,,,
4743,526438,393628,mobile,ended,59.0,,
4744,527141,173061,connect,ended,101.0,,
4745,527566,393432,mobile,canceled,,,
4746,528325,223143,mobile,canceled,,,
4747,528564,397788,mobile,ended,134.0,,
4748,528644,349142,mobile,ended,5.0,,
4749,528845,385378,mobile,ended,-4624.0,,
4750,529847,350052,mobile,ended,-37.0,,
4751,530767,373419,mobile,canceled,,,
4752,530788,384837,mobile,ended,38.0,,
4753,531799,338935,mobile,ended,813.0,,
4754,532177,330318,mobile,canceled,,,
4755,532184,297080,mobile,canceled,,,
4756,532359,179982,connect,canceled,,,
4757,532542,375872,mobile,ended,,,
4758,532550,311460,mobile,ended,-41.0,,
4759,533456,368432,mobile,ended,-2.0,539640.0,600.0
4760,533468,269237,mobile,ended,992.0,,
4761,533470,208207,mobile,ended,21.0,,
4762,533596,352799,mobile,ended,46.0,538423.0,720.0
4763,533826,346208,connect,canceled,,,
4764,533872,376442,mobile,ended,9.0,,
